,depth,element,height,parentNode,text,width,x,xpath,y,attributes.content,attributes.name,attributes.data-iml,attributes.href,attributes.nonce,attributes.rel,attributes.type,attributes.data-ilt,attributes.data-oq,attributes.data-swh,attributes.data-ueh,attributes.jsaction,attributes.jscontroller,attributes.style,attributes.class,attributes.data-ved,attributes.aria-label,attributes.aria-hidden,attributes.role,attributes.tabindex,attributes.alt,attributes.data-atf,attributes.data-frt,attributes.src,attributes.action,attributes.autocomplete,attributes.id,attributes.value,attributes.autocapitalize,attributes.autocorrect,price,attributes.data-ogsr-up,attributes.data-ogsr-alt,attributes.data-ogsr-fb,attributes.aria-expanded,attributes.focusable,attributes.viewBox,attributes.target,attributes.data-align,attributes.data-class,attributes.data-parent-id,attributes.data-internal-precise,attributes.aria-pressed,attributes.data-url,attributes.eid,attributes.data-hveid,attributes.data-is-grid-offer,attributes.data-shntl,attributes.colspan,attributes.data-du,attributes.data-ei,attributes.data-ucsi
114,8,A,28.0,DIV.f0t7kf,Vitabath Spa Skin Therapy Gelee 10.5 Ounce,435.671875,80.90625,//*[@id='sg-product__pdp-container']/div/div[1]/div/a,113.0,,,,/url?q=/shopping/product/14986801699435617365%3Fprds%3Drsk:CID_14986801699435617365&sa=U&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QyJ0ECBk&usg=AOvVaw1ywYAVarnqPjsF5lB6ATcz,,,,,,,,,,,BvQan sh-t__title sh-t__title-pdp translate-content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,8,DIV,16.0,DIV.f0t7kf,(5),435.671875,80.90625,//*[@id='sg-product__pdp-container']/div/div[1]/div/div,148.0,,,,,,,,,,,,,,,qSArmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,9,DIV,12.0,DIV.qSArmd,,68.0,80.90625,//*[@id='sg-product__pdp-container']/div/div[1]/div/div/div,150.0,,,,,,,,,,,,,,,UzThIf,,4.5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,10,DIV,12.0,DIV.UzThIf,,68.0,80.90625,//*[@id='sg-product__pdp-container']/div/div[1]/div/div/div/div[1],150.0,,,,,,,,,,,,,,,YoSiqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,10,DIV,12.0,DIV.UzThIf,,62.0,80.90625,//*[@id='sg-product__pdp-container']/div/div[1]/div/div/div/div[2],150.0,,,,,,,,,,,,,,width:62px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,9,SPAN,16.0,DIV.qSArmd,(5),17.125,153.90625,//*[@id='sg-product__pdp-container']/div/div[1]/div/div/span,148.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,10,SPAN,16.0,SPAN.HiT7Id,(5),17.125,153.90625,//*[@id='sg-product__pdp-container']/div/div[1]/div/div/span/span,148.0,,,,,,,,,,,,,,,,,5 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6,DIV,46.0,DIV.dPIF2d,NearbyBuy on GoogleFree deliveryNewRefurbished / used,959.0,38.0,//*[@id='sh-oo__filters-wrapper'],229.0,,,,,,,,,,,,,,,tw2dhc,,,,,,,,,,,,sh-oo__filters-wrapper,,,,,,,,,,,,,,,,,,,,,,,,,
122,7,DIV,34.0,DIV#sh-oo__filters-wrapper.tw2dhc,Nearby,83.859375,38.0,//*[@id='sh-oo__filters-wrapper']/div[1],229.0,,,,,,,,,,,,,,,HhZZjd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,8,A,17.0,DIV.HhZZjd,Nearby,65.859375,47.0,//*[@id='sh-oo__filters-wrapper']/div[1]/a,237.0,,,,#,,,,,,,,trigger.MCuAEe,,,NMgzdb,0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QqasGCBwoAA,,,button,0,,,,,,,,,,,,,,,,,,,,,,,false,"/shopping/product/14986801699435617365/offers?prds=cid:14986801699435617365,cond:1,cs:1,flocal:1,rsk:CID_14986801699435617365",,,,,,,,
124,9,SPAN,17.0,A.NMgzdb,Nearby,45.859375,57.0,//*[@id='sh-oo__filters-wrapper']/div[1]/a/span,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,7,DIV,34.0,DIV#sh-oo__filters-wrapper.tw2dhc,Buy on Google,130.96875,133.859375,//*[@id='sh-oo__filters-wrapper']/div[2],229.0,,,,,,,,,,,,,,,HhZZjd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,8,A,17.0,DIV.HhZZjd,Buy on Google,112.96875,142.859375,//*[@id='sh-oo__filters-wrapper']/div[2]/a,237.0,,,,#,,,,,,,,trigger.MCuAEe,,,NMgzdb,0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QqasGCB0oAQ,,,button,0,,,,,,,,,,,,,,,,,,,,,,,false,"/shopping/product/14986801699435617365/offers?prds=cid:14986801699435617365,cond:1,cs:1,fbog:1,rsk:CID_14986801699435617365",,,,,,,,
127,9,SPAN,17.0,A.NMgzdb,Buy on Google,92.96875,152.859375,//*[@id='sh-oo__filters-wrapper']/div[2]/a/span,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,7,DIV,34.0,DIV#sh-oo__filters-wrapper.tw2dhc,Free delivery,119.078125,276.828125,//*[@id='sh-oo__filters-wrapper']/div[3],229.0,,,,,,,,,,,,,,,HhZZjd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,8,A,17.0,DIV.HhZZjd,Free delivery,101.078125,285.828125,//*[@id='sh-oo__filters-wrapper']/div[3]/a,237.0,,,,#,,,,,,,,trigger.MCuAEe,,,NMgzdb,0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QqasGCB4oAg,,,button,0,,,,,,,,,,,,,,,,,,,,,,,false,"/shopping/product/14986801699435617365/offers?prds=cid:14986801699435617365,cond:1,cs:1,freeship:1,rsk:CID_14986801699435617365",,,,,,,,
130,9,SPAN,17.0,A.NMgzdb,Free delivery,81.078125,295.828125,//*[@id='sh-oo__filters-wrapper']/div[3]/a/span,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,7,DIV,34.0,DIV#sh-oo__filters-wrapper.tw2dhc,New,66.40625,407.90625,//*[@id='sh-oo__filters-wrapper']/div[4],229.0,,,,,,,,,,,,,,,HhZZjd XzcnWc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,8,A,17.0,DIV.HhZZjd.XzcnWc,New,48.40625,416.90625,//*[@id='sh-oo__filters-wrapper']/div[4]/a,237.0,,,,#,,,,,,,,trigger.MCuAEe,,,NMgzdb,0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QqasGCB8oAw,,,button,0,,,,,,,,,,,,,,,,,,,,,,,true,"/shopping/product/14986801699435617365/offers?prds=cid:14986801699435617365,cs:1,rsk:CID_14986801699435617365",,,,,,,,
133,9,SPAN,17.0,A.NMgzdb,New,28.40625,426.90625,//*[@id='sh-oo__filters-wrapper']/div[4]/a/span,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,7,DIV,34.0,DIV#sh-oo__filters-wrapper.tw2dhc,Refurbished / used,156.125,486.3125,//*[@id='sh-oo__filters-wrapper']/div[5],229.0,,,,,,,,,,,,,,,HhZZjd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,8,A,17.0,DIV.HhZZjd,Refurbished / used,138.125,495.3125,//*[@id='sh-oo__filters-wrapper']/div[5]/a,237.0,,,,#,,,,,,,,trigger.MCuAEe,,,NMgzdb,0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QqasGCCAoBA,,,button,0,,,,,,,,,,,,,,,,,,,,,,,false,"/shopping/product/14986801699435617365/offers?prds=cid:14986801699435617365,cs:1,rsk:CID_14986801699435617365,ucond:1",,,,,,,,
136,9,SPAN,17.0,A.NMgzdb,Refurbished / used,118.125,505.3125,//*[@id='sh-oo__filters-wrapper']/div[5]/a/span,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6,DIV,230.0,DIV.dPIF2d,"Sold byDetails & special offersItem priceTotal pricePC Fallon Co.Opens in a new windowTrusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.·4.9/54.9 out of 5 stars store rating(1.6K)Delivery by Wed, May 25Spend $89 for free deliveryLOW PRICE$18.99$25.94Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94Visit siteOpens in a new windowWalmart - Euro PharmOpens in a new windowFree delivery$21.99$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31Visit siteOpens in a new windoweBay - pharmacy1231Opens in a new windowFree delivery by Wed, May 18$20.00$21.20Item price$20.00Shipping$0.00Est. taxEstimated Tax$1.20Total price$21.20Visit siteOpens in a new window",959.0,38.0,//*[@id='sh-oo__offers-grid-wrapper'],275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,sh-oo__offers-grid-wrapper,,,,,,,,,,,,,,,,,,,,,,,,,
138,7,DIV,230.0,DIV#sh-oo__offers-grid-wrapper,"Sold byDetails & special offersItem priceTotal pricePC Fallon Co.Opens in a new windowTrusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.·4.9/54.9 out of 5 stars store rating(1.6K)Delivery by Wed, May 25Spend $89 for free deliveryLOW PRICE$18.99$25.94Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94Visit siteOpens in a new windowWalmart - Euro PharmOpens in a new windowFree delivery$21.99$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31Visit siteOpens in a new windoweBay - pharmacy1231Opens in a new windowFree delivery by Wed, May 18$20.00$21.20Item price$20.00Shipping$0.00Est. taxEstimated Tax$1.20Total price$21.20Visit siteOpens in a new window",959.0,38.0,//*[@id='sh-oo__offers-grid-wrapper']/div,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,8,TABLE,230.0,DIV,"Sold byDetails & special offersItem priceTotal pricePC Fallon Co.Opens in a new windowTrusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.·4.9/54.9 out of 5 stars store rating(1.6K)Delivery by Wed, May 25Spend $89 for free deliveryLOW PRICE$18.99$25.94Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94Visit siteOpens in a new windowWalmart - Euro PharmOpens in a new windowFree delivery$21.99$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31Visit siteOpens in a new windoweBay - pharmacy1231Opens in a new windowFree delivery by Wed, May 18$20.00$21.20Item price$20.00Shipping$0.00Est. taxEstimated Tax$1.20Total price$21.20Visit siteOpens in a new window",959.0,38.0,//*[@id='sh-osd__online-sellers-grid'],275.0,,,,,,,,,,,,,,,dOwBOc,,,,,,,,,,,,sh-osd__online-sellers-grid,,,,,,,,,,,,,,,,,,,,,,,,,
140,9,THEAD,41.0,TABLE#sh-osd__online-sellers-grid.dOwBOc,Sold byDetails & special offersItem priceTotal price,957.0,39.0,//*[@id='sh-osd__online-sellers-grid']/thead,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,10,TR,41.0,THEAD,Sold byDetails & special offersItem priceTotal price,957.0,39.0,//*[@id='sh-osd__headers'],276.0,,,,,,,,,,,,,,,sh-osd__headers,,,,,,,,,,,,sh-osd__headers,,,,,,,,,,,,,,,,,,,,,,,,,
142,11,TH,41.0,TR#sh-osd__headers.sh-osd__headers,Sold by,248.0,39.0,//*[@id='sh-osd__headers']/th[1],276.0,,,,,,,,,,,,,,,sh-osd__sold-by,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,11,TH,41.0,TR#sh-osd__headers.sh-osd__headers,Details & special offers,257.0,287.0,//*[@id='sh-osd__headers']/th[2],276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,11,TH,41.0,TR#sh-osd__headers.sh-osd__headers,Item price,130.0,544.0,//*[@id='sh-osd__headers']/th[3],276.0,,,,,,,,,,,,,,,sh-osd__item-price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,12,A,14.0,TH.sh-osd__item-price,Item price,57.6875,568.0,//*[@id='sh-osd__headers']/th[3]/a,289.0,,,,,,,,,,,,trigger.MCuAEe,,,sh-osd__sort-link,0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QtKsGCCE,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"/shopping/product/14986801699435617365/offers?prds=cid:14986801699435617365,cond:1,cs:1,rsk:CID_14986801699435617365,scoring:p",Me95YuDrMsqxytMPjcKz-AI,,,,,,,
146,13,SPAN,0.0,A.sh-osd__sort-link,,0.0,625.6875,//*[@id='sh-osd__headers']/th[3]/a/span,300.0,,,,,,,,,,,,,,,sh-osd__sort-arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,11,TH,41.0,TR#sh-osd__headers.sh-osd__headers,Total price,108.0,674.0,//*[@id='sh-osd__headers']/th[4],276.0,,,,,,,,,,,,,,,sh-osd__total-price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,12,A,14.0,TH.sh-osd__total-price,Total price,59.703125,698.0,//*[@id='sh-osd__headers']/th[4]/a,289.0,,,,,,,,,,,,trigger.MCuAEe,,,sh-osd__sort-link,0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QtasGCCI,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"/shopping/product/14986801699435617365/offers?prds=cid:14986801699435617365,cond:1,cs:1,rsk:CID_14986801699435617365,scoring:tp",Me95YuDrMsqxytMPjcKz-AI,,,,,,,
149,13,SPAN,0.0,A.sh-osd__sort-link,,0.0,757.703125,//*[@id='sh-osd__headers']/th[4]/a/span,300.0,,,,,,,,,,,,,,,sh-osd__sort-arrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,9,TBODY,188.0,TABLE#sh-osd__online-sellers-grid.dOwBOc,"PC Fallon Co.Opens in a new windowTrusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.·4.9/54.9 out of 5 stars store rating(1.6K)Delivery by Wed, May 25Spend $89 for free deliveryLOW PRICE$18.99$25.94Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94Visit siteOpens in a new windowWalmart - Euro PharmOpens in a new windowFree delivery$21.99$23.31Item price$21.99Shipping$0.00Est. taxEstimated Tax$1.32Total price$23.31Visit siteOpens in a new windoweBay - pharmacy1231Opens in a new windowFree delivery by Wed, May 18$20.00$21.20Item price$20.00Shipping$0.00Est. taxEstimated Tax$1.20Total price$21.20Visit siteOpens in a new window",957.0,39.0,//*[@id='sh-osd__online-sellers-cont'],317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,sh-osd__online-sellers-cont,,,,,,,,,,,,,,,,,,,,,,,,,
151,10,TR,74.0,TBODY#sh-osd__online-sellers-cont,"PC Fallon Co.Opens in a new windowTrusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.·4.9/54.9 out of 5 stars store rating(1.6K)Delivery by Wed, May 25Spend $89 for free deliveryLOW PRICE$18.99$25.94Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94Visit siteOpens in a new window",957.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[1],317.0,,,,,,,,,,,,,d5bMlb,,sh-osd__offer-row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,true,,,,,
152,11,TD,74.0,TR.sh-osd__offer-row,"PC Fallon Co.Opens in a new windowTrusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.·4.9/54.9 out of 5 stars store rating(1.6K)",248.0,39.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1],317.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,12,DIV,17.0,TD.SH30Lb,PC Fallon Co.Opens in a new window,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[1],335.0,,,,,,,,,,,,,,,kPMwsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,13,A,17.0,DIV.kPMwsc,PC Fallon Co.Opens in a new window,80.921875,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[1]/a,335.0,,,,/url?q=http://www.pcfallon.com/p-9012-vitabath-spa-skin-therapy-moisturizing-bath-shower-gelee-105-oz.aspx&sa=U&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8Q2ykIJA&usg=AOvVaw2RH3b3rJH08HZ0Bl62o04u,,noopener,,,,,,,,,b5ycib shntl,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,,
155,14,SPAN,85.0,A.b5ycib.shntl,Opens in a new window,0.0,143.921875,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[1]/a/span,335.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,12,DIV,22.0,TD.SH30Lb,"Trusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.·4.9/54.9 out of 5 stars store rating(1.6K)",200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2],357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,13,DIV,22.0,DIV,"Trusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.·4.9/54.9 out of 5 stars store rating(1.6K)",182.0,81.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div,357.0,,,,,,,,,,,,,,,J9c8Vd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,14,SPAN,17.0,DIV.J9c8Vd,"Trusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.·",100.875,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/span,360.0,,,,,,,,,,,,,,,RsO0ld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,15,DIV,17.0,SPAN.RsO0ld,"Trusted storeWhat makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.",89.25,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/span/div,360.0,,,,,,,,,,,,trigger.OedDfb,,,Utn5Qb,0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8QxbEICCU,,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,16,SPAN,14.0,DIV.Utn5Qb,,14.0,64.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/span/div/span[1],360.0,,,,,,,,,,,,,,,sRbtxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,16,SPAN,14.0,DIV.Utn5Qb,Trusted store,70.25,82.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/span/div/span[2],361.0,,,,,,,,,,,,,,,P6GC4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,16,DIV,0.0,DIV.Utn5Qb,"What makes this a trusted store?This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.",0.0,0.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/span/div/div,0.0,,,,,,,,,,,,,,display:none,pp-bubble-cont,,,,,,,,,,,,,,,,,,,,,,,,right,,,,,,,,,,,,,
163,17,P,0.0,DIV.pp-bubble-cont,What makes this a trusted store?,0.0,0.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/span/div/div/p[1],0.0,,,,,,,,,,,,,,,DnkR4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,17,P,0.0,DIV.pp-bubble-cont,"This store offers a combination of fast shipping, on-time deliveries, and easy returns, among other services.",0.0,0.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/span/div/div/p[2],0.0,,,,,,,,,,,,,,,qAmgcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,15,SPAN,17.0,SPAN.RsO0ld,·,3.625,156.25,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/span/span,360.0,,,,,,,,,,,,,,,fMtBwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,14,DIV,22.0,DIV.J9c8Vd,4.9/54.9 out of 5 stars store rating(1.6K),79.390625,163.875,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div,357.0,,,,,,,,,,,,,,,mVELqb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,15,DIV,22.0,DIV.mVELqb,4.9/54.9 out of 5 stars store rating(1.6K),79.390625,163.875,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div/div,357.0,,,,,,,,,,,,,,,LAveof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,16,SPAN,14.0,DIV.LAveof,4.9/5,26.703125,163.875,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div/div/span[1],361.0,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,17,SPAN,14.0,SPAN,4.9/5,26.703125,163.875,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div/div/span[1]/span,361.0,,,,,,,,,,,,,,,gIMWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,16,DIV,12.0,DIV.LAveof,,12.0,194.578125,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div/div/div,361.0,,,,,,,,,,,,,,,SYQqgb brT8,,seller rating,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,16,A,14.0,DIV.LAveof,(1.6K),32.6875,210.578125,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div/div/a,361.0,,,,/url?q=https://www.google.com/shopping/ratings/account/metrics%3Fq%3Dpcfallon.com%26c%3DUS%26v%3D17%26hl%3Den&sa=U&ved=0ahUKEwigyMiQkdT3AhXKmHIEHQ3hDC8Q9-wCCCk&usg=AOvVaw1rkLGDMX9iiFP4Hffk8V5i,,,,,,,,,,,QhE5Fb,,See more about store rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,17,SPAN,14.0,A.QhE5Fb,(1.6K),32.6875,210.578125,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div/div/a/span,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,18,SPAN,14.0,SPAN,(1.6K),32.6875,210.578125,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div/div/a/span/span[1],361.0,,,,,,,,,,,,,,,Nc7P3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,19,SPAN,14.0,SPAN.Nc7P3c,1.6K,24.6875,214.578125,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div/div/a/span/span[1]/span,361.0,,,,,,,,,,,,,,,ugFiYb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,18,SPAN,14.0,SPAN,,0.0,243.265625,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[2]/div/div/div/a/span/span[2],361.0,,,,,,,,,,,,,,,ugFiYb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,12,DIV,0.0,TD.SH30Lb,,200.0,63.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[1]/div[3],379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,11,TD,74.0,TR.sh-osd__offer-row,"Delivery by Wed, May 25Spend $89 for free delivery",257.0,287.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[2],317.0,,,,,,,,,,,,,,,SH30Lb yGibJf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,12,DIV,17.0,TD.SH30Lb.yGibJf,"Delivery by Wed, May 25",209.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[2]/div[1],337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,12,DIV,17.0,TD.SH30Lb.yGibJf,Spend $89 for free delivery,209.0,311.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[2]/div[2],354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,11,TD,74.0,TR.sh-osd__offer-row,LOW PRICE$18.99,130.0,544.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[3],317.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,12,DIV,27.0,TD.SH30Lb,LOW PRICE,82.0,568.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[3]/div,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,13,SPAN,23.0,DIV,LOW PRICE,82.0,568.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[3]/div/span,332.0,,,,,,,,,,,,,,,XhDkmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,12,SPAN,16.0,TD.SH30Lb,$18.99,46.828125,568.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[3]/span,359.0,,,,,,,,,,,,,,,g9WBQb fObmGc,,,,,,,,,,,,,,,,$18.99,,,,,,,,,,,,,,,,,,,,,
184,11,TD,74.0,TR.sh-osd__offer-row,$25.94Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94,108.0,674.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4],317.0,,,,,,,,,,,,,,,SH30Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,12,DIV,17.0,TD.SH30Lb,$25.94Item price$18.99Shipping$6.95Est. taxEstimated Tax$0.00Total price$25.94,57.765625,698.0,//*[@id='sh-osd__online-sellers-cont']/tr[1]/td[4]/div,346.0,,,,,,,,,,,,focus:pmAS9c;mouseover:pmAS9c;blur:YJ8gJe;mouseout:dq0hvd,ljYWoe,,OXSgvc,,,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
